,상권코드,시군구명,서비스업종명,월예상매출,점수
0,2110118,성동구,커피-음료,839.0,53.09
1,2120087,은평구,제과점,819.0,52.57
2,2120087,은평구,치킨전문점,929.0,55.43
3,2120087,은평구,패스트푸드점,865.0,53.77
4,2120087,은평구,커피-음료,1273.0,64.36
5,2120087,은평구,분식전문점,1133.0,60.73
6,2110766,영등포구,한식음식점,1330.0,65.84
7,2120097,서대문구,패스트푸드점,537.0,45.25
8,2120097,서대문구,분식전문점,657.0,48.37
9,2120097,서대문구,커피-음료,766.0,51.2
10,2120097,서대문구,일식음식점,796.0,51.98
11,2120097,서대문구,호프-간이주점,657.0,48.37
12,2120097,서대문구,중식음식점,657.0,48.37
13,2110708,구로구,호프-간이주점,902.0,54.73
14,2110708,구로구,한식음식점,888.0,54.37
15,2110708,구로구,분식전문점,902.0,54.73
16,2110972,강남구,커피-음료,663.0,48.52
17,2120168,서초구,제과점,504.0,44.4
18,2120168,서초구,한식음식점,528.0,45.02
19,2120168,서초구,양식음식점,441.0,42.76
20,2110393,도봉구,제과점,270.0,38.32
21,2110449,은평구,커피-음료,1460.0,69.22
22,2110449,은평구,호프-간이주점,1483.0,69.82
23,2110449,은평구,한식음식점,1792.0,77.84
24,2110449,은평구,패스트푸드점,1114.0,60.24
25,2110449,은평구,양식음식점,1677.0,74.85
26,2130212,강서구,한식음식점,789.0,51.8
27,2110388,도봉구,호프-간이주점,1008.0,57.48
28,2110388,도봉구,커피-음료,976.0,56.65
29,2110332,성북구,한식음식점,741.0,50.55
30,2110271,중랑구,한식음식점,655.0,48.32
31,2110229,동대문구,중식음식점,1409.0,67.9
32,2110229,동대문구,분식전문점,1603.0,72.93
33,2110229,동대문구,육류판매,1409.0,67.9
34,2110229,동대문구,일식음식점,1550.0,71.56
35,2130231,금천구,중식음식점,783.0,51.64
36,2110518,서대문구,커피-음료,693.0,49.3
37,2110146,광진구,호프-간이주점,1274.0,64.39
38,2110146,광진구,치킨전문점,1105.0,60.0
39,2110146,광진구,육류판매,1274.0,64.39
40,2130320,강동구,호프-간이주점,825.0,52.73
41,2130179,서대문구,분식전문점,1096.0,59.77
42,2130179,서대문구,호프-간이주점,1146.0,61.07
43,2130007,종로구,한식음식점,641.0,47.95
44,2130007,종로구,육류판매,660.0,48.45
45,2130007,종로구,커피-음료,650.0,48.19
46,2120010,종로구,육류판매,937.0,55.64
47,2111088,강동구,커피-음료,740.0,50.52
48,2111088,강동구,중식음식점,783.0,51.64
49,2111088,강동구,호프-간이주점,783.0,51.64
50,2110835,동작구,치킨전문점,645.0,48.06
51,2110835,동작구,호프-간이주점,815.0,52.47
52,2110835,동작구,양식음식점,815.0,52.47
53,2110471,은평구,치킨전문점,1178.0,61.9
54,2110471,은평구,제과점,1078.0,59.3
55,2110471,은평구,중식음식점,1401.0,67.69
56,2110537,서대문구,호프-간이주점,973.0,56.57
57,2110537,서대문구,커피-음료,1086.0,59.51
58,2130072,성동구,제과점,748.0,50.73
59,2130072,성동구,치킨전문점,879.0,54.13
60,2130072,성동구,한식음식점,1124.0,60.49
61,2110284,성북구,커피-음료,525.0,44.94
62,2120224,강남구,분식전문점,420.0,42.21
63,2120224,강남구,한식음식점,491.0,44.06
64,2120224,강남구,중식음식점,420.0,42.21
65,2120224,강남구,일식음식점,698.0,49.43
66,2120224,강남구,제과점,323.0,39.7
67,2120224,강남구,양식음식점,565.0,45.98
68,2110303,성북구,제과점,1275.0,64.42
69,2110900,관악구,한식음식점,1694.0,75.3
70,2110900,관악구,분식전문점,1587.0,72.52
71,2110747,금천구,치킨전문점,466.0,43.41
72,2110747,금천구,커피-음료,540.0,45.33
73,2110747,금천구,제과점,592.0,46.68
74,2110771,영등포구,중식음식점,1185.0,62.08
75,2110530,서대문구,한식음식점,800.0,52.08
76,2120135,영등포구,치킨전문점,603.0,46.97
77,2120135,영등포구,커피-음료,604.0,46.99
78,2120135,영등포구,호프-간이주점,677.0,48.89
79,2110994,강남구,분식전문점,1157.0,61.35
80,2110994,강남구,제과점,678.0,48.91
81,2110994,강남구,육류판매,987.0,56.94
82,2110994,강남구,한식음식점,853.0,53.46
83,2110994,강남구,치킨전문점,746.0,50.68
84,2110994,강남구,일식음식점,1153.0,61.25
85,2110151,광진구,호프-간이주점,1426.0,68.34
86,2110147,광진구,커피-음료,955.0,56.11
87,2110147,광진구,중식음식점,985.0,56.89
88,2110147,광진구,일식음식점,950.0,55.98
89,2110147,광진구,한식음식점,1019.0,57.77
90,2110548,마포구,치킨전문점,1353.0,66.44
91,2110548,마포구,한식음식점,1827.0,78.75
92,2110548,마포구,제과점,1397.0,67.58
93,2110812,영등포구,중식음식점,906.0,54.83
94,2110812,영등포구,호프-간이주점,906.0,54.83
95,2110602,양천구,치킨전문점,306.0,39.25
96,2110341,강북구,호프-간이주점,571.0,46.14
97,2110341,강북구,육류판매,571.0,46.14
98,2110341,강북구,한식음식점,772.0,51.35
99,2110488,은평구,한식음식점,1018.0,57.74
100,2110651,강서구,분식전문점,998.0,57.22
101,2110331,성북구,패스트푸드점,705.0,49.61
102,2110724,금천구,한식음식점,1390.0,67.4
103,2110995,강남구,제과점,644.0,48.03
104,2110995,강남구,한식음식점,912.0,54.99
105,2110995,강남구,치킨전문점,582.0,46.42
106,2110112,성동구,중식음식점,1104.0,59.98
107,2110112,성동구,한식음식점,1126.0,60.55
108,2110112,성동구,제과점,924.0,55.3
109,2110302,성북구,호프-간이주점,384.0,41.28
110,2110302,성북구,한식음식점,474.0,43.62
111,2110302,성북구,일식음식점,561.0,45.88
112,2110302,성북구,커피-음료,373.0,40.99
113,2110702,구로구,커피-음료,931.0,55.48
114,2110702,구로구,한식음식점,1121.0,60.42
115,2110216,동대문구,한식음식점,754.0,50.89
116,2110216,동대문구,제과점,523.0,44.89
117,2110216,동대문구,중식음식점,819.0,52.57
118,2110117,성동구,호프-간이주점,758.0,50.99
119,2110117,성동구,한식음식점,788.0,51.77
120,2110990,강남구,커피-음료,422.0,42.27
121,2110295,성북구,중식음식점,1054.0,58.68
122,2110295,성북구,분식전문점,1054.0,58.68
123,2110295,성북구,커피-음료,1001.0,57.3
124,2110342,강북구,한식음식점,1064.0,58.94
125,2110553,마포구,한식음식점,1615.0,73.24
126,2110553,마포구,치킨전문점,1284.0,64.65
127,2130306,강남구,한식음식점,580.0,46.37
128,2110153,광진구,한식음식점,666.0,48.6
129,2130208,양천구,치킨전문점,373.0,40.99
130,2130208,양천구,육류판매,650.0,48.19
131,2130208,양천구,한식음식점,702.0,49.54
132,2110996,강남구,분식전문점,1038.0,58.26
133,2110996,강남구,호프-간이주점,1038.0,58.26
134,2110110,성동구,커피-음료,845.0,53.25
135,2110110,성동구,호프-간이주점,880.0,54.16
136,2110107,성동구,치킨전문점,220.0,37.02
137,2110107,성동구,한식음식점,406.0,41.85
138,2110293,성북구,한식음식점,1742.0,76.54
139,2110293,성북구,중식음식점,1453.0,69.04
140,2110293,성북구,커피-음료,1622.0,73.43
141,2120239,송파구,커피-음료,1501.0,70.28
142,2120239,송파구,치킨전문점,1237.0,63.43
143,2120239,송파구,호프-간이주점,1369.0,66.86
144,2120239,송파구,일식음식점,1567.0,72.0
145,2120239,송파구,양식음식점,1482.0,69.79
146,2120239,송파구,분식전문점,1675.0,74.8
147,2120239,송파구,제과점,1336.0,66.0
148,2120239,송파구,중식음식점,1482.0,69.79
149,2111021,송파구,양식음식점,1630.0,73.63
150,2111021,송파구,일식음식점,1697.0,75.37
151,2120228,송파구,호프-간이주점,1418.0,68.13
152,2120228,송파구,양식음식점,1654.0,74.26
153,2120228,송파구,일식음식점,1519.0,70.75
154,2120228,송파구,커피-음료,1601.0,72.88
155,2120228,송파구,패스트푸드점,1220.0,62.99
156,2120230,송파구,패스트푸드점,883.0,54.24
157,2120230,송파구,중식음식점,1347.0,66.29
158,2120230,송파구,일식음식점,1309.0,65.3
159,2120230,송파구,호프-간이주점,1138.0,60.86
160,2120230,송파구,제과점,958.0,56.18
161,2120230,송파구,양식음식점,1138.0,60.86
162,2120230,송파구,육류판매,1347.0,66.29
163,2110997,강남구,중식음식점,1380.0,67.14
164,2110997,강남구,치킨전문점,1015.0,57.66
165,2120159,관악구,커피-음료,1559.0,71.79
166,2120159,관악구,양식음식점,1356.0,66.52
167,2120159,관악구,치킨전문점,1297.0,64.99
168,2120159,관악구,육류판매,1356.0,66.52
169,2120159,관악구,일식음식점,1515.0,70.65
170,2110881,관악구,중식음식점,1409.0,67.9
171,2110881,관악구,일식음식점,1550.0,71.56
172,2110881,관악구,분식전문점,1472.0,69.53
173,2110881,관악구,제과점,1089.0,59.59
174,2110881,관악구,패스트푸드점,1353.0,66.44
175,2110881,관악구,양식음식점,1278.0,64.49
176,2110881,관악구,치킨전문점,1186.0,62.1
177,2110881,관악구,커피-음료,1476.0,69.64
178,2111042,송파구,커피-음료,1841.0,79.11
179,2111042,송파구,호프-간이주점,1816.0,78.46
180,2111042,송파구,치킨전문점,1271.0,64.31
181,2130111,중랑구,한식음식점,1228.0,63.2
182,2130111,중랑구,제과점,810.0,52.34
183,2130111,중랑구,중식음식점,1042.0,58.37
184,2120068,중랑구,호프-간이주점,422.0,42.27
185,2120068,중랑구,제과점,535.0,45.2
186,2120068,중랑구,한식음식점,579.0,46.34
187,2120068,중랑구,패스트푸드점,338.0,40.08
188,2110243,중랑구,분식전문점,909.0,54.91
189,2110243,중랑구,치킨전문점,677.0,48.89
190,2110243,중랑구,육류판매,909.0,54.91
191,2110246,중랑구,중식음식점,1079.0,59.33
192,2120085,노원구,분식전문점,1067.0,59.01
193,2120085,노원구,일식음식점,1194.0,62.31
194,2120085,노원구,호프-간이주점,1021.0,57.82
195,2110438,노원구,육류판매,1604.0,72.96
196,2110438,노원구,일식음식점,1654.0,74.26
197,2110438,노원구,양식음식점,1604.0,72.96
198,2110438,노원구,치킨전문점,1427.0,68.36
199,2110438,노원구,호프-간이주점,1604.0,72.96
200,2110415,노원구,중식음식점,1554.0,71.66
201,2110415,노원구,양식음식점,1431.0,68.47
202,2110415,노원구,치킨전문점,1176.0,61.85
203,2110415,노원구,패스트푸드점,1094.0,59.72
204,2110415,노원구,한식음식점,1524.0,70.88
205,2110415,노원구,육류판매,1360.0,66.62
206,2120037,중구,한식음식점,1563.0,71.89
207,2120037,중구,양식음식점,1265.0,64.16
208,2120037,중구,육류판매,1377.0,67.06
209,2120037,중구,치킨전문점,1252.0,63.82
210,2120037,중구,패스트푸드점,938.0,55.67
211,2120037,중구,분식전문점,1459.0,69.19
212,2120037,중구,일식음식점,1542.0,71.35
213,2120037,중구,중식음식점,1377.0,67.06
214,2120037,중구,제과점,1086.0,59.51
215,2110646,강서구,한식음식점,1578.0,72.28
216,2110646,강서구,분식전문점,1611.0,73.14
217,2110646,강서구,육류판매,1417.0,68.1
218,2110646,강서구,제과점,1099.0,59.85
219,2110431,노원구,한식음식점,1037.0,58.24
220,2110431,노원구,중식음식점,1168.0,61.64
221,2110431,노원구,일식음식점,1143.0,60.99
222,2110408,도봉구,제과점,481.0,43.8
223,2110408,도봉구,커피-음료,668.0,48.65
224,2120067,동대문구,양식음식점,1594.0,72.7
225,2120067,동대문구,한식음식점,1540.0,71.3
226,2120067,동대문구,육류판매,1463.0,69.3
227,2120067,동대문구,치킨전문점,1419.0,68.16
228,2120067,동대문구,호프-간이주점,1400.0,67.66
229,2120067,동대문구,제과점,1023.0,57.87
230,2120049,성동구,커피-음료,1464.0,69.32
231,2120049,성동구,분식전문점,1442.0,68.75
232,2120049,성동구,패스트푸드점,1206.0,62.62
233,2120049,성동구,호프-간이주점,1351.0,66.39
234,2120049,성동구,일식음식점,1694.0,75.3
235,2120049,성동구,치킨전문점,1193.0,62.29
236,2111066,강동구,한식음식점,1516.0,70.67
237,2111066,강동구,호프-간이주점,1319.0,65.56
238,2111066,강동구,중식음식점,1319.0,65.56
239,2111066,강동구,커피-음료,1268.0,64.23
240,2130303,강남구,분식전문점,951.0,56.0
241,2130303,강남구,일식음식점,1019.0,57.77
242,2110136,성동구,분식전문점,1392.0,67.45
243,2120198,강남구,한식음식점,1450.0,68.96
244,2120198,강남구,중식음식점,1183.0,62.03
245,2120198,강남구,패스트푸드점,1023.0,57.87
246,2120198,강남구,커피-음료,1382.0,67.19
247,2120078,강북구,한식음식점,1179.0,61.92
248,2120078,강북구,양식음식점,1151.0,61.2
249,2120078,강북구,중식음식점,1151.0,61.2
250,2120078,강북구,패스트푸드점,801.0,52.11
251,2110529,서대문구,중식음식점,1618.0,73.32
252,2110529,서대문구,제과점,1164.0,61.53
253,2110244,중랑구,커피-음료,971.0,56.52
254,2110244,중랑구,치킨전문점,881.0,54.18
255,2110244,중랑구,호프-간이주점,1022.0,57.85
256,2110244,중랑구,제과점,944.0,55.82
257,2120207,강남구,일식음식점,1523.0,70.86
258,2120207,강남구,양식음식점,1561.0,71.84
259,2120207,강남구,패스트푸드점,1026.0,57.95
260,2120207,강남구,한식음식점,1531.0,71.06
261,2120207,강남구,중식음식점,1368.0,66.83
262,2120207,강남구,분식전문점,1466.0,69.38
263,2120207,강남구,치킨전문점,1243.0,63.58
264,2130190,마포구,호프-간이주점,1694.0,75.3
265,2130190,마포구,커피-음료,1449.0,68.93
266,2110227,동대문구,한식음식점,1180.0,61.95
267,2110227,동대문구,제과점,877.0,54.08
268,2110227,동대문구,커피-음료,1014.0,57.64
269,2110383,도봉구,중식음식점,212.0,36.81
270,2110383,도봉구,커피-음료,137.0,34.87
271,2120052,성동구,일식음식점,1327.0,65.77
272,2120052,성동구,패스트푸드점,1006.0,57.43
273,2120052,성동구,중식음식점,1105.0,60.0
274,2120052,성동구,양식음식점,1275.0,64.42
275,2120052,성동구,분식전문점,1275.0,64.42
276,2120052,성동구,호프-간이주점,1105.0,60.0
277,2120052,성동구,제과점,1074.0,59.2
278,2120052,성동구,커피-음료,1036.0,58.21
279,2120052,성동구,한식음식점,1329.0,65.82
280,2120052,성동구,치킨전문점,1029.0,58.03
281,2110200,동대문구,분식전문점,706.0,49.64
282,2110558,마포구,커피-음료,2057.0,84.72
283,2110558,마포구,양식음식점,2245.0,89.6
284,2110558,마포구,한식음식점,2100.0,85.84
285,2110558,마포구,패스트푸드점,1887.0,80.31
286,2110558,마포구,분식전문점,2245.0,89.6
287,2110558,마포구,육류판매,2215.0,88.82
288,2120113,양천구,분식전문점,1544.0,71.4
289,2120113,양천구,한식음식점,1379.0,67.12
290,2120113,양천구,치킨전문점,1221.0,63.01
291,2120113,양천구,커피-음료,1238.0,63.46
292,2120113,양천구,일식음식점,1703.0,75.53
293,2120113,양천구,양식음식점,1544.0,71.4
294,2120113,양천구,제과점,1255.0,63.9
295,2120101,마포구,제과점,2251.0,89.76
296,2120101,마포구,커피-음료,2163.0,87.47
297,2120101,마포구,호프-간이주점,2321.0,91.58
298,2120101,마포구,치킨전문점,2222.0,89.01
299,2120101,마포구,중식음식점,2158.0,87.34
300,2120101,마포구,일식음식점,2402.0,93.68
301,2120101,마포구,양식음식점,2128.0,86.57
302,2120101,마포구,한식음식점,2198.0,88.38
303,2120101,마포구,패스트푸드점,2009.0,83.48
304,2120101,마포구,분식전문점,2158.0,87.34
305,2120249,강동구,한식음식점,1088.0,59.56
306,2120249,강동구,제과점,720.0,50.0
307,2120249,강동구,육류판매,1055.0,58.7
308,2120249,강동구,치킨전문점,965.0,56.37
309,2120249,강동구,분식전문점,1055.0,58.7
310,2120249,강동구,패스트푸드점,791.0,51.85
311,2120249,강동구,커피-음료,1007.0,57.46
312,2110450,은평구,분식전문점,1439.0,68.67
313,2110450,은평구,중식음식점,1303.0,65.14
314,2110450,은평구,호프-간이주점,1439.0,68.67
315,2110315,성북구,한식음식점,1482.0,69.79
316,2110315,성북구,커피-음료,1306.0,65.22
317,2110315,성북구,호프-간이주점,1285.0,64.68
318,2110315,성북구,분식전문점,1285.0,64.68
319,2120014,종로구,분식전문점,1252.0,63.82
320,2120014,종로구,한식음식점,1289.0,64.78
321,2120014,종로구,중식음식점,1252.0,63.82
322,2110174,광진구,중식음식점,1565.0,71.95
323,2110174,광진구,육류판매,1565.0,71.95
324,2110174,광진구,커피-음료,1621.0,73.4
325,2110479,은평구,한식음식점,1323.0,65.66
326,2110479,은평구,커피-음료,1035.0,58.18
327,2130178,서대문구,양식음식점,461.0,43.28
328,2130178,서대문구,제과점,299.0,39.07
329,2130178,서대문구,일식음식점,714.0,49.85
330,2110690,구로구,치킨전문점,1138.0,60.86
331,2110690,구로구,패스트푸드점,1150.0,61.17
332,2110690,구로구,커피-음료,1255.0,63.9
333,2110690,구로구,한식음식점,1540.0,71.3
334,2110690,구로구,제과점,1079.0,59.33
335,2130235,금천구,일식음식점,905.0,54.81
336,2130235,금천구,한식음식점,691.0,49.25
337,2130235,금천구,중식음식점,638.0,47.87
338,2130235,금천구,치킨전문점,418.0,42.16
339,2130235,금천구,육류판매,638.0,47.87
340,2130235,금천구,커피-음료,556.0,45.75
341,2110140,광진구,제과점,1066.0,58.99
342,2110140,광진구,육류판매,1310.0,65.32
343,2130159,노원구,제과점,846.0,53.28
344,2130159,노원구,분식전문점,1007.0,57.46
345,2120158,관악구,분식전문점,908.0,54.89
346,2120158,관악구,육류판매,1039.0,58.29
347,2120158,관악구,패스트푸드점,863.0,53.72
348,2120158,관악구,제과점,650.0,48.19
349,2120158,관악구,중식음식점,908.0,54.89
350,2120158,관악구,커피-음료,1106.0,60.03
351,2120158,관악구,호프-간이주점,1039.0,58.29
352,2120243,강동구,일식음식점,1172.0,61.74
353,2120243,강동구,커피-음료,1014.0,57.64
354,2120243,강동구,제과점,716.0,49.9
355,2120243,강동구,중식음식점,901.0,54.7
356,2120243,강동구,분식전문점,1071.0,59.12
357,2120243,강동구,육류판매,1013.0,57.61
358,2120243,강동구,양식음식점,1013.0,57.61
359,2120243,강동구,호프-간이주점,1013.0,57.61
360,2120063,동대문구,분식전문점,1344.0,66.21
361,2120063,동대문구,제과점,1101.0,59.9
362,2120063,동대문구,호프-간이주점,1344.0,66.21
363,2120063,동대문구,커피-음료,1088.0,59.56
364,2120063,동대문구,육류판매,1174.0,61.79
365,2120063,동대문구,치킨전문점,1131.0,60.68
366,2120063,동대문구,중식음식점,1174.0,61.79
367,2130067,성동구,호프-간이주점,1172.0,61.74
368,2130067,성동구,치킨전문점,1060.0,58.83
369,2130067,성동구,분식전문점,1346.0,66.26
370,2130067,성동구,중식음식점,1172.0,61.74
371,2110122,성동구,치킨전문점,474.0,43.62
372,2110122,성동구,분식전문점,601.0,46.91
373,2110122,성동구,호프-간이주점,651.0,48.21
374,2110404,도봉구,패스트푸드점,1085.0,59.48
375,2110404,도봉구,한식음식점,1553.0,71.63
376,2130117,성북구,치킨전문점,230.0,37.28
377,2130117,성북구,한식음식점,429.0,42.45
378,2130117,성북구,육류판매,533.0,45.15
379,2130117,성북구,제과점,264.0,38.16
380,2110333,성북구,호프-간이주점,631.0,47.69
381,2110333,성북구,치킨전문점,472.0,43.56
382,2110706,구로구,호프-간이주점,816.0,52.5
383,2110706,구로구,한식음식점,721.0,50.03
384,2110706,구로구,치킨전문점,450.0,42.99
385,2110706,구로구,중식음식점,608.0,47.1
386,2130318,강동구,일식음식점,766.0,51.2
387,2130318,강동구,호프-간이주점,627.0,47.59
388,2130318,강동구,패스트푸드점,481.0,43.8
389,2130318,강동구,제과점,469.0,43.49
390,2110846,동작구,제과점,1260.0,64.03
391,2110846,동작구,커피-음료,1666.0,74.57
392,2110846,동작구,치킨전문점,1363.0,66.7
393,2130057,용산구,분식전문점,444.0,42.84
394,2130057,용산구,한식음식점,515.0,44.68
395,2130002,종로구,양식음식점,712.0,49.8
396,2130002,종로구,일식음식점,919.0,55.17
397,2110571,마포구,치킨전문점,1435.0,68.57
398,2110869,관악구,치킨전문점,1356.0,66.52
399,2110869,관악구,한식음식점,1682.0,74.98
400,2120056,광진구,커피-음료,1578.0,72.28
401,2120056,광진구,일식음식점,1660.0,74.41
402,2120056,광진구,한식음식점,1623.0,73.45
403,2120056,광진구,패스트푸드점,1043.0,58.39
404,2120056,광진구,치킨전문점,1237.0,63.43
405,2120056,광진구,중식음식점,1563.0,71.89
406,2120056,광진구,호프-간이주점,1613.0,73.19
407,2120056,광진구,제과점,1141.0,60.94
408,2120244,강동구,일식음식점,1150.0,61.17
409,2120244,강동구,치킨전문점,823.0,52.68
410,2120244,강동구,분식전문점,1044.0,58.42
411,2120244,강동구,패스트푸드점,718.0,49.95
412,2120244,강동구,호프-간이주점,1005.0,57.4
413,2120244,강동구,육류판매,1005.0,57.4
414,2120154,동작구,호프-간이주점,637.0,47.85
415,2120154,동작구,분식전문점,637.0,47.85
416,2120154,동작구,패스트푸드점,381.0,41.2
417,2110804,영등포구,치킨전문점,832.0,52.91
418,2110804,영등포구,한식음식점,1078.0,59.3
419,2110804,영등포구,분식전문점,875.0,54.03
420,2110451,은평구,중식음식점,1409.0,67.9
421,2110451,은평구,일식음식점,1507.0,70.44
422,2110451,은평구,한식음식점,1654.0,74.26
423,2110451,은평구,분식전문점,1360.0,66.62
424,2110451,은평구,호프-간이주점,1409.0,67.9
425,2110451,은평구,치킨전문점,1175.0,61.82
426,2110012,종로구,한식음식점,1265.0,64.16
427,2110012,종로구,분식전문점,1283.0,64.62
428,2110012,종로구,양식음식점,1311.0,65.35
429,2120119,강서구,패스트푸드점,612.0,47.2
430,2120119,강서구,중식음식점,953.0,56.05
431,2110713,구로구,패스트푸드점,969.0,56.47
432,2110713,구로구,호프-간이주점,1611.0,73.14
433,2110204,동대문구,한식음식점,1718.0,75.92
434,2120043,중구,호프-간이주점,834.0,52.96
435,2120043,중구,치킨전문점,968.0,56.44
436,2120043,중구,일식음식점,957.0,56.16
437,2120043,중구,한식음식점,968.0,56.44
438,2110732,금천구,분식전문점,783.0,51.64
439,2110732,금천구,커피-음료,721.0,50.03
440,2110732,금천구,육류판매,734.0,50.37
441,2110732,금천구,중식음식점,734.0,50.37
442,2110221,성북구,분식전문점,648.0,48.13
443,2110221,성북구,호프-간이주점,648.0,48.13
444,2110594,양천구,한식음식점,898.0,54.63
445,2110594,양천구,치킨전문점,590.0,46.63
446,2110470,은평구,중식음식점,1087.0,59.53
447,2120132,금천구,분식전문점,984.0,56.86
448,2120132,금천구,한식음식점,1200.0,62.47
449,2120132,금천구,육류판매,1097.0,59.79
450,2120132,금천구,커피-음료,1098.0,59.82
451,2120132,금천구,양식음식점,984.0,56.86
452,2130210,양천구,분식전문점,1002.0,57.33
453,2130210,양천구,제과점,938.0,55.67
454,2120002,종로구,커피-음료,1272.0,64.34
455,2120002,종로구,중식음식점,1330.0,65.84
456,2120152,동작구,제과점,847.0,53.3
457,2120152,동작구,치킨전문점,917.0,55.12
458,2120152,동작구,한식음식점,1028.0,58.0
459,2120152,동작구,일식음식점,1098.0,59.82
460,2120152,동작구,커피-음료,799.0,52.06
461,2110877,관악구,분식전문점,1692.0,75.24
462,2110877,관악구,커피-음료,1870.0,79.87
463,2130214,강서구,분식전문점,426.0,42.37
464,2130214,강서구,한식음식점,590.0,46.63
465,2130214,강서구,육류판매,426.0,42.37
466,2110485,은평구,커피-음료,1110.0,60.13
467,2110485,은평구,한식음식점,1186.0,62.1
468,2110485,은평구,치킨전문점,1042.0,58.37
469,2110485,은평구,중식음식점,1157.0,61.35
470,2110892,관악구,육류판매,1409.0,67.9
471,2110892,관악구,한식음식점,1551.0,71.58
472,2120110,양천구,중식음식점,1285.0,64.68
473,2120110,양천구,패스트푸드점,1018.0,57.74
474,2120110,양천구,제과점,1272.0,64.34
475,2120110,양천구,일식음식점,1203.0,62.55
476,2120110,양천구,호프-간이주점,1077.0,59.27
477,2110824,동작구,한식음식점,1087.0,59.53
478,2110824,동작구,패스트푸드점,747.0,50.71
479,2110902,관악구,한식음식점,1619.0,73.35
480,2110902,관악구,제과점,1111.0,60.16
481,2110902,관악구,호프-간이주점,1415.0,68.05
482,2110902,관악구,육류판매,1415.0,68.05
483,2111044,송파구,한식음식점,1518.0,70.73
484,2111044,송파구,제과점,1068.0,59.04
485,2111044,송파구,커피-음료,1335.0,65.97
486,2111044,송파구,양식음식점,1571.0,72.1
487,2110653,강서구,한식음식점,1304.0,65.17
488,2110653,강서구,호프-간이주점,1199.0,62.44
489,2110653,강서구,중식음식점,1199.0,62.44
490,2110653,강서구,육류판매,1199.0,62.44
491,2130216,강서구,제과점,431.0,42.5
492,2130216,강서구,육류판매,517.0,44.73
493,2130216,강서구,치킨전문점,606.0,47.04
494,2110853,관악구,중식음식점,1450.0,68.96
495,2110853,관악구,한식음식점,1743.0,76.57
496,2110853,관악구,호프-간이주점,1450.0,68.96
497,2110814,영등포구,중식음식점,1433.0,68.52
498,2110814,영등포구,치킨전문점,1199.0,62.44
499,2130316,송파구,한식음식점,668.0,48.65
500,2130113,중랑구,한식음식점,510.0,44.55
501,2130113,중랑구,커피-음료,434.0,42.58
502,2110195,동대문구,커피-음료,1435.0,68.57
503,2110195,동대문구,치킨전문점,1244.0,63.61
504,2110195,동대문구,일식음식점,1503.0,70.34
505,2110837,동작구,호프-간이주점,1320.0,65.58
506,2110837,동작구,치킨전문점,1494.0,70.1
507,2110837,동작구,한식음식점,1788.0,77.74
508,2110409,도봉구,육류판매,1124.0,60.49
509,2110409,도봉구,커피-음료,1064.0,58.94
510,2110409,도봉구,호프-간이주점,1256.0,63.92
511,2110409,도봉구,치킨전문점,831.0,52.89
512,2110409,도봉구,한식음식점,1037.0,58.24
513,2110409,도봉구,제과점,1109.0,60.11
514,2120074,성북구,일식음식점,1564.0,71.92
515,2120074,성북구,중식음식점,1243.0,63.58
516,2120074,성북구,양식음식점,1197.0,62.39
517,2120074,성북구,치킨전문점,952.0,56.03
518,2120165,서초구,육류판매,1071.0,59.12
519,2120165,서초구,커피-음료,1024.0,57.9
520,2120165,서초구,패스트푸드점,736.0,50.42
521,2120165,서초구,제과점,806.0,52.24
522,2120165,서초구,중식음식점,1071.0,59.12
523,2120165,서초구,양식음식점,1241.0,63.53
524,2120165,서초구,한식음식점,1210.0,62.73
525,2120143,영등포구,커피-음료,874.0,54.0
526,2120143,영등포구,제과점,770.0,51.3
527,2120143,영등포구,한식음식점,1290.0,64.81
528,2120143,영등포구,중식음식점,1249.0,63.74
529,2120143,영등포구,분식전문점,1118.0,60.34
530,2120143,영등포구,치킨전문점,862.0,53.69
531,2120155,동작구,커피-음료,779.0,51.54
532,2110632,강서구,치킨전문점,688.0,49.17
533,2110632,강서구,한식음식점,812.0,52.39
534,2110632,강서구,일식음식점,977.0,56.68
535,2120128,구로구,중식음식점,1084.0,59.46
536,2120128,구로구,치킨전문점,694.0,49.33
537,2120128,구로구,패스트푸드점,666.0,48.6
538,2120128,구로구,커피-음료,879.0,54.13
539,2120128,구로구,분식전문점,950.0,55.98
540,2120128,구로구,일식음식점,1081.0,59.38
541,2120128,구로구,한식음식점,766.0,51.2
542,2120128,구로구,양식음식점,1084.0,59.46
543,2120042,용산구,제과점,521.0,44.84
544,2120042,용산구,일식음식점,842.0,53.17
545,2120042,용산구,한식음식점,742.0,50.58
546,2120042,용산구,양식음식점,601.0,46.91
547,2120042,용산구,커피-음료,565.0,45.98
548,2120042,용산구,중식음식점,601.0,46.91
549,2120042,용산구,치킨전문점,533.0,45.15
550,2130078,광진구,양식음식점,1006.0,57.43
551,2130078,광진구,육류판매,1006.0,57.43
552,2130078,광진구,치킨전문점,673.0,48.78
553,2130078,광진구,일식음식점,1363.0,66.7
554,2130078,광진구,분식전문점,1006.0,57.43
555,2130078,광진구,커피-음료,907.0,54.86
556,2110098,용산구,한식음식점,948.0,55.92
557,2110074,용산구,중식음식점,1023.0,57.87
558,2110074,용산구,커피-음료,832.0,52.91
559,2110074,용산구,치킨전문점,1028.0,58.0
