97,좀 뭐랄까.. 100그램이던 150그램이던.. 100그램이면 102그램이 될 수도 있고 150그램이면 152그램이 될 수도 있는데 152그램 됐다고 2그램 덜어내주시는겤ㅋㅋㅋ 제 돈 생각해서 덜어주신..거겠지만.. 정말 프로의 손길로 그냥 딱 맞추시려고 덜어내신건지 모르겠다. 그것때매 앞사람 뒷사람 너무 오래 기다린것 같다.. 그래도 케이크는 참신하니 맛있었다.,4.1
98,맛있으나 가격이 너무하나 맛있음,4.3
99,직원분들 정말 친절하시구케이크 가격은 비싼편이지만 먹을수록 맛있습니다!아메리카노도 원두를 고를 수 있는데다크는 산미없이 고소한 맛이 좋네요!☆☆☆강추☆☆☆피스타치오 라떼꼭 드세요! 광고 아님. 내돈내산. 꼭 드세요❗,3.7
100,케이크 모두가 다 상상 가능한 평범한 맛입니다. 특별한 맛은 아니지만 달달하니 맛있습니다. (손님이 많아서 회전률이 좋아서 그런 것 같습니다.) 커피도 가격대비 무난합니다.,5.0
101,피스타치오 라떼 맛있음친절함,5.0
102,케이크 떠먹는 건 특이하나 특출난 맛은 아님.,4.3
103,가야는이유 : 도시문화기업 유니언플레이스에서 운영하는 감각적인 디저트 카페안가는이유 : 뛰어난 하나보다는 여러 요인이 시너지를 내는 정도스쿱으로 떠서 무게 가격으로 판매하는 케이크가 인상적,5.0
104, 케이크보다는 티라미수 같은 식감이지만 과일도 신선하고 커피도 가격에 어느 정도 괜찮은네이버예약으로 디저트페어링 주문 가능,5.0
105,아이스크림처럼 퍼주는 재미와 플레이팅 덕분에 차별화가 생긴 것 같아요~ 디저트는 아는 맛의 맛 좋음!,4.1
106,가격은 안착하지만 그래도 맛있어요 ~~! ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 분위기도 좋고 ㅋㅋㅋ또 가고싶네요,5.0
107,사람 많으면 진짜 정신 사납고 시끄러운데 그걸 다 떠나서 케이크가 정말 맛있는 곳 ㅜㅠㅠㅠㅠ 레몬이랑 초코 시켰었는데 네,5.0
