,상권코드,시군구명,서비스업종명,월예상매출
1101,2110732,금천구,분식전문점,1124.0
1102,2110732,금천구,커피-음료,1059.0
1103,2110732,금천구,육류판매,1099.0
1104,2110732,금천구,중식음식점,1099.0
1105,2110732,금천구,한식음식점,1179.0
1106,2110221,성북구,커피-음료,849.0
1107,2110221,성북구,분식전문점,892.0
1108,2110221,성북구,한식음식점,1007.0
1109,2110221,성북구,호프-간이주점,892.0
1110,2110594,양천구,한식음식점,1487.0
1111,2110594,양천구,분식전문점,1372.0
1112,2110594,양천구,커피-음료,1147.0
1113,2110594,양천구,육류판매,1442.0
1114,2110594,양천구,중식음식점,1283.0
1115,2110594,양천구,치킨전문점,1146.0
1116,2110470,은평구,한식음식점,1158.0
1117,2110470,은평구,커피-음료,921.0
1118,2110470,은평구,분식전문점,1080.0
1119,2110470,은평구,치킨전문점,1247.0
1120,2110470,은평구,호프-간이주점,1080.0
1121,2110470,은평구,중식음식점,853.0
1122,2110176,광진구,커피-음료,1175.0
1123,2110176,광진구,한식음식점,1513.0
1124,2110176,광진구,육류판매,1358.0
1125,2110176,광진구,분식전문점,1397.0
1126,2120132,금천구,분식전문점,1142.0
1127,2120132,금천구,한식음식점,1260.0
1128,2120132,금천구,일식음식점,1010.0
1129,2120132,금천구,중식음식점,1267.0
1130,2120132,금천구,치킨전문점,1457.0
1131,2120132,금천구,제과점,1292.0
1132,2120132,금천구,호프-간이주점,1142.0
1133,2120132,금천구,패스트푸드점,1506.0
1134,2120132,금천구,육류판매,1228.0
1135,2120132,금천구,커피-음료,1015.0
1136,2120132,금천구,양식음식점,1142.0
1137,2130210,양천구,분식전문점,1297.0
1138,2130210,양천구,치킨전문점,1392.0
1139,2130210,양천구,육류판매,1258.0
1140,2130210,양천구,호프-간이주점,1258.0
1141,2130210,양천구,제과점,1217.0
1142,2130210,양천구,한식음식점,1485.0
1143,2130210,양천구,양식음식점,1297.0
1144,2130210,양천구,커피-음료,1342.0
1145,2120002,종로구,일식음식점,765.0
1146,2120002,종로구,한식음식점,890.0
1147,2120002,종로구,커피-음료,645.0
1148,2120002,종로구,제과점,861.0
1149,2120002,종로구,호프-간이주점,846.0
1150,2120002,종로구,분식전문점,815.0
1151,2120002,종로구,치킨전문점,1121.0
1152,2120002,종로구,중식음식점,846.0
1153,2120002,종로구,양식음식점,846.0
1154,2110211,동대문구,치킨전문점,1533.0
1155,2110211,동대문구,커피-음료,1310.0
1156,2110211,동대문구,패스트푸드점,1868.0
1157,2110211,동대문구,분식전문점,1503.0
1158,2110211,동대문구,육류판매,1445.0
1159,2110211,동대문구,호프-간이주점,1503.0
1160,2110211,동대문구,한식음식점,1688.0
1161,2120152,동작구,패스트푸드점,1563.0
1162,2120152,동작구,제과점,1153.0
1163,2120152,동작구,호프-간이주점,1166.0
1164,2120152,동작구,치킨전문점,1300.0
1165,2120152,동작구,한식음식점,1252.0
1166,2120152,동작구,일식음식점,1009.0
1167,2120152,동작구,중식음식점,1166.0
1168,2120152,동작구,육류판매,1166.0
1169,2120152,동작구,커피-음료,1065.0
1170,2120152,동작구,분식전문점,1190.0
1171,2110877,관악구,한식음식점,1508.0
1172,2110877,관악구,분식전문점,1371.0
1173,2110877,관악구,커피-음료,1311.0
1174,2110877,관악구,패스트푸드점,1612.0
1175,2110877,관악구,중식음식점,1371.0
1176,2110877,관악구,육류판매,1371.0
1177,2110877,관악구,호프-간이주점,1371.0
1178,2130182,서대문구,커피-음료,1005.0
1179,2130182,서대문구,육류판매,1044.0
1180,2130182,서대문구,제과점,903.0
1181,2130182,서대문구,분식전문점,1052.0
1182,2130182,서대문구,호프-간이주점,1007.0
1183,2130182,서대문구,한식음식점,1005.0
1184,2130214,강서구,분식전문점,1082.0
1185,2130214,강서구,커피-음료,1110.0
1186,2130214,강서구,치킨전문점,1344.0
1187,2130214,강서구,패스트푸드점,1424.0
1188,2130214,강서구,제과점,1033.0
1189,2130214,강서구,한식음식점,1297.0
1190,2130214,강서구,육류판매,1082.0
1191,2110962,강남구,양식음식점,757.0
1192,2110962,강남구,한식음식점,756.0
1193,2110962,강남구,일식음식점,597.0
1194,2110962,강남구,분식전문점,712.0
1195,2110194,동대문구,한식음식점,805.0
1196,2110194,동대문구,호프-간이주점,653.0
1197,2110194,동대문구,육류판매,653.0
1198,2110194,동대문구,패스트푸드점,606.0
1199,2110485,은평구,커피-음료,796.0
1200,2110485,은평구,일식음식점,665.0
1201,2110485,은평구,분식전문점,765.0
1202,2110485,은평구,한식음식점,951.0
1203,2110485,은평구,치킨전문점,774.0
1204,2110485,은평구,중식음식점,765.0
1205,2110485,은평구,호프-간이주점,765.0
1206,2110485,은평구,패스트푸드점,625.0
1207,2110892,관악구,치킨전문점,1330.0
1208,2110892,관악구,호프-간이주점,1212.0
1209,2110892,관악구,제과점,1350.0
1210,2110892,관악구,육류판매,1154.0
1211,2110892,관악구,일식음식점,1035.0
1212,2110892,관악구,패스트푸드점,1528.0
1213,2110892,관악구,분식전문점,1212.0
1214,2110892,관악구,한식음식점,1365.0
1215,2120110,양천구,중식음식점,1448.0
1216,2120110,양천구,한식음식점,1617.0
1217,2120110,양천구,패스트푸드점,1490.0
1218,2120110,양천구,치킨전문점,1523.0
1219,2120110,양천구,제과점,1537.0
1220,2120110,양천구,분식전문점,1448.0
1221,2120110,양천구,육류판매,1367.0
1222,2120110,양천구,일식음식점,1167.0
1223,2120110,양천구,커피-음료,1119.0
1224,2120110,양천구,양식음식점,1448.0
1225,2120110,양천구,호프-간이주점,1367.0
1226,2110824,동작구,커피-음료,942.0
1227,2110824,동작구,치킨전문점,1038.0
1228,2110824,동작구,한식음식점,1148.0
1229,2110824,동작구,호프-간이주점,909.0
1230,2110824,동작구,패스트푸드점,1295.0
1231,2110824,동작구,중식음식점,909.0
1232,2110824,동작구,분식전문점,909.0
1233,2110902,관악구,한식음식점,1325.0
1234,2110902,관악구,제과점,1211.0
1235,2110902,관악구,커피-음료,1010.0
1236,2110902,관악구,분식전문점,1174.0
1237,2110902,관악구,중식음식점,1174.0
1238,2110902,관악구,호프-간이주점,1116.0
1239,2110902,관악구,일식음식점,1002.0
1240,2110902,관악구,치킨전문점,1250.0
1241,2110902,관악구,육류판매,1116.0
1242,2111044,송파구,한식음식점,1601.0
1243,2111044,송파구,중식음식점,1493.0
1244,2111044,송파구,제과점,1514.0
1245,2111044,송파구,커피-음료,1378.0
1246,2111044,송파구,분식전문점,1493.0
1247,2111044,송파구,양식음식점,1528.0
1248,2111044,송파구,호프-간이주점,1469.0
1249,2110653,강서구,한식음식점,1126.0
1250,2110653,강서구,치킨전문점,1040.0
1251,2110653,강서구,호프-간이주점,1000.0
1252,2110653,강서구,커피-음료,919.0
1253,2110653,강서구,중식음식점,1000.0
1254,2110653,강서구,패스트푸드점,1341.0
1255,2110653,강서구,육류판매,1000.0
1256,2130216,강서구,호프-간이주점,829.0
1257,2130216,강서구,제과점,765.0
1258,2130216,강서구,일식음식점,659.0
1259,2130216,강서구,분식전문점,829.0
1260,2130216,강서구,육류판매,829.0
1261,2130216,강서구,한식음식점,957.0
1262,2130216,강서구,커피-음료,862.0
1263,2130216,강서구,치킨전문점,1225.0
1264,2130266,동작구,호프-간이주점,928.0
1265,2130266,동작구,커피-음료,920.0
1266,2130266,동작구,한식음식점,1214.0
1267,2130266,동작구,분식전문점,1063.0
1268,2130266,동작구,양식음식점,928.0
1269,2110853,관악구,치킨전문점,1526.0
1270,2110853,관악구,커피-음료,1311.0
1271,2110853,관악구,중식음식점,1438.0
1272,2110853,관악구,한식음식점,1577.0
1273,2110853,관악구,호프-간이주점,1438.0
1274,2110814,영등포구,한식음식점,1411.0
1275,2110814,영등포구,커피-음료,1118.0
1276,2110814,영등포구,중식음식점,1250.0
1277,2110814,영등포구,치킨전문점,1379.0
1278,2110814,영등포구,분식전문점,1291.0
1279,2110814,영등포구,육류판매,1250.0
1280,2130316,송파구,분식전문점,889.0
1281,2130316,송파구,한식음식점,1235.0
1282,2130316,송파구,육류판매,889.0
1283,2130316,송파구,제과점,846.0
1284,2130113,중랑구,분식전문점,961.0
1285,2130113,중랑구,한식음식점,1152.0
1286,2130113,중랑구,커피-음료,872.0
1287,2130113,중랑구,양식음식점,961.0
1288,2110195,동대문구,커피-음료,1182.0
1289,2110195,동대문구,치킨전문점,1171.0
1290,2110195,동대문구,제과점,1343.0
1291,2110195,동대문구,호프-간이주점,1365.0
1292,2110195,동대문구,한식음식점,1486.0
1293,2110195,동대문구,분식전문점,1324.0
1294,2110195,동대문구,중식음식점,1324.0
1295,2110195,동대문구,육류판매,1324.0
1296,2110195,동대문구,일식음식점,1220.0
1297,2110837,동작구,중식음식점,1597.0
1298,2110837,동작구,호프-간이주점,1510.0
1299,2110837,동작구,커피-음료,1508.0
1300,2110837,동작구,분식전문점,1597.0
1301,2110837,동작구,제과점,1802.0
1302,2110837,동작구,치킨전문점,1787.0
1303,2110837,동작구,한식음식점,1697.0
1304,2110795,영등포구,한식음식점,962.0
1305,2110795,영등포구,호프-간이주점,820.0
1306,2110795,영등포구,커피-음료,782.0
1307,2110279,중랑구,한식음식점,1246.0
1308,2110279,중랑구,분식전문점,991.0
1309,2110409,도봉구,일식음식점,1085.0
1310,2110409,도봉구,육류판매,1302.0
1311,2110409,도봉구,커피-음료,1234.0
1312,2110409,도봉구,분식전문점,1282.0
1313,2110409,도봉구,호프-간이주점,1261.0
1314,2110409,도봉구,치킨전문점,1320.0
1315,2110409,도봉구,중식음식점,1222.0
1316,2110409,도봉구,패스트푸드점,1367.0
1317,2110409,도봉구,한식음식점,1357.0
1318,2110409,도봉구,제과점,1354.0
1319,2120074,성북구,일식음식점,874.0
1320,2120074,성북구,커피-음료,916.0
1321,2120074,성북구,중식음식점,888.0
1322,2120074,성북구,한식음식점,1020.0
1323,2120074,성북구,제과점,953.0
1324,2120074,성북구,양식음식점,1018.0
1325,2120074,성북구,패스트푸드점,782.0
1326,2120074,성북구,치킨전문점,1066.0
1327,2120074,성북구,분식전문점,926.0
1328,2120074,성북구,호프-간이주점,888.0
1329,2110459,은평구,커피-음료,786.0
1330,2110459,은평구,분식전문점,947.0
1331,2110459,은평구,호프-간이주점,992.0
1332,2110459,은평구,한식음식점,1023.0
1333,2110459,은평구,일식음식점,869.0
1334,2110459,은평구,육류판매,947.0
1335,2110459,은평구,패스트푸드점,1384.0
1336,2110459,은평구,치킨전문점,1142.0
1337,2120165,서초구,육류판매,848.0
1338,2120165,서초구,커피-음료,842.0
1339,2120165,서초구,치킨전문점,1136.0
1340,2120165,서초구,패스트푸드점,1275.0
1341,2120165,서초구,호프-간이주점,848.0
1342,2120165,서초구,분식전문점,848.0
1343,2120165,서초구,일식음식점,701.0
1344,2120165,서초구,제과점,1177.0
1345,2120165,서초구,중식음식점,848.0
1346,2120165,서초구,양식음식점,887.0
1347,2120165,서초구,한식음식점,877.0
1348,2120143,영등포구,양식음식점,1127.0
1349,2120143,영등포구,커피-음료,866.0
1350,2120143,영등포구,제과점,1146.0
1351,2120143,영등포구,한식음식점,1180.0
1352,2120143,영등포구,중식음식점,1127.0
1353,2120143,영등포구,분식전문점,1013.0
1354,2120143,영등포구,육류판매,1088.0
1355,2120143,영등포구,패스트푸드점,1516.0
1356,2120143,영등포구,호프-간이주점,1088.0
1357,2120143,영등포구,치킨전문점,1322.0
1358,2120143,영등포구,일식음식점,862.0
1359,2120155,동작구,커피-음료,1084.0
1360,2120155,동작구,육류판매,1069.0
1361,2110632,강서구,제과점,720.0
1362,2110632,강서구,치킨전문점,1158.0
1363,2110632,강서구,한식음식점,998.0
1364,2110632,강서구,패스트푸드점,705.0
1365,2110632,강서구,호프-간이주점,843.0
1366,2110632,강서구,커피-음료,822.0
1367,2110632,강서구,일식음식점,739.0
1368,2120128,구로구,중식음식점,1042.0
1369,2120128,구로구,치킨전문점,1184.0
1370,2120128,구로구,패스트푸드점,1367.0
1371,2120128,구로구,호프-간이주점,1005.0
1372,2120128,구로구,커피-음료,1058.0
1373,2120128,구로구,제과점,927.0
1374,2120128,구로구,분식전문점,1024.0
1375,2120128,구로구,일식음식점,848.0
1376,2120128,구로구,한식음식점,975.0
1377,2120128,구로구,양식음식점,1042.0
1378,2110908,서초구,한식음식점,1196.0
1379,2110908,서초구,호프-간이주점,934.0
1380,2110908,서초구,커피-음료,967.0
1381,2110908,서초구,양식음식점,934.0
1382,2130264,동작구,커피-음료,846.0
1383,2130264,동작구,치킨전문점,1141.0
1384,2130264,동작구,육류판매,834.0
1385,2130264,동작구,호프-간이주점,834.0
1386,2130264,동작구,한식음식점,1040.0
1387,2120042,용산구,제과점,1003.0
1388,2120042,용산구,일식음식점,700.0
1389,2120042,용산구,패스트푸드점,1198.0
1390,2120042,용산구,한식음식점,1073.0
1391,2120042,용산구,양식음식점,894.0
1392,2120042,용산구,커피-음료,897.0
1393,2120042,용산구,분식전문점,901.0
1394,2120042,용산구,호프-간이주점,894.0
1395,2120042,용산구,중식음식점,894.0
1396,2120042,용산구,치킨전문점,1094.0
1397,2110700,구로구,호프-간이주점,814.0
1398,2110700,구로구,중식음식점,891.0
1399,2110700,구로구,패스트푸드점,762.0
1400,2110700,구로구,한식음식점,881.0
1401,2130078,광진구,제과점,683.0
1402,2130078,광진구,양식음식점,711.0
1403,2130078,광진구,육류판매,711.0
1404,2130078,광진구,한식음식점,874.0
1405,2130078,광진구,치킨전문점,896.0
1406,2130078,광진구,호프-간이주점,711.0
1407,2130078,광진구,일식음식점,615.0
1408,2130078,광진구,분식전문점,711.0
1409,2130078,광진구,커피-음료,699.0
1410,2110183,동대문구,분식전문점,915.0
1411,2110183,동대문구,커피-음료,894.0
1412,2110183,동대문구,중식음식점,915.0
1413,2110183,동대문구,호프-간이주점,915.0
1414,2110183,동대문구,한식음식점,1014.0
1415,2111056,강동구,커피-음료,661.0
1416,2111056,강동구,한식음식점,818.0
1417,2111056,강동구,호프-간이주점,646.0
1418,2110607,양천구,한식음식점,1526.0
1419,2110607,양천구,치킨전문점,1446.0
1420,2110098,용산구,양식음식점,926.0
1421,2110098,용산구,한식음식점,1243.0
1422,2110098,용산구,패스트푸드점,1131.0
1423,2110074,용산구,중식음식점,941.0
1424,2110074,용산구,커피-음료,729.0
1425,2110074,용산구,호프-간이주점,941.0
1426,2110074,용산구,치킨전문점,1157.0
1427,2110074,용산구,패스트푸드점,1284.0
1428,2110074,용산구,일식음식점,785.0
1429,2110074,용산구,한식음식점,987.0
1430,2110074,용산구,분식전문점,880.0
1431,2110936,서초구,일식음식점,424.0
1432,2110936,서초구,한식음식점,717.0
1433,2110936,서초구,커피-음료,692.0
1434,2110936,서초구,분식전문점,625.0
1435,2110936,서초구,중식음식점,625.0
1436,2110936,서초구,치킨전문점,713.0
1437,2110645,강서구,일식음식점,1075.0
1438,2110645,강서구,중식음식점,1215.0
1439,2110645,강서구,한식음식점,1393.0
1440,2110645,강서구,호프-간이주점,1220.0
1441,2110645,강서구,치킨전문점,1496.0
1442,2110645,강서구,분식전문점,1259.0
1443,2110645,강서구,패스트푸드점,1477.0
1444,2110645,강서구,제과점,1410.0
1445,2110645,강서구,커피-음료,1132.0
1446,2110960,강남구,일식음식점,683.0
1447,2110960,강남구,한식음식점,913.0
1448,2110743,금천구,패스트푸드점,1164.0
1449,2110743,금천구,양식음식점,908.0
1450,2110743,금천구,분식전문점,908.0
1451,2110743,금천구,중식음식점,939.0
1452,2110743,금천구,호프-간이주점,908.0
1453,2110743,금천구,치킨전문점,1162.0
1454,2110743,금천구,커피-음료,855.0
1455,2110743,금천구,한식음식점,995.0
1456,2130202,양천구,커피-음료,916.0
1457,2130202,양천구,일식음식점,957.0
1458,2130202,양천구,분식전문점,1088.0
1459,2130202,양천구,치킨전문점,1175.0
1460,2130202,양천구,한식음식점,1437.0
1461,2130202,양천구,호프-간이주점,974.0
1462,2130202,양천구,제과점,892.0
1463,2130202,양천구,육류판매,1063.0
1464,2110569,마포구,호프-간이주점,1064.0
1465,2110569,마포구,양식음식점,1100.0
1466,2110569,마포구,패스트푸드점,1176.0
1467,2110569,마포구,치킨전문점,1232.0
1468,2110569,마포구,일식음식점,914.0
1469,2110569,마포구,한식음식점,1364.0
1470,2110569,마포구,분식전문점,1199.0
1471,2110569,마포구,제과점,1167.0
1472,2110569,마포구,중식음식점,1064.0
1473,2110569,마포구,육류판매,1064.0
1474,2110569,마포구,커피-음료,975.0
1475,2110084,용산구,패스트푸드점,1363.0
1476,2110084,용산구,양식음식점,1006.0
1477,2110084,용산구,중식음식점,1047.0
1478,2110084,용산구,일식음식점,883.0
1479,2110084,용산구,분식전문점,1006.0
1480,2110084,용산구,호프-간이주점,986.0
1481,2110084,용산구,육류판매,1047.0
1482,2110084,용산구,한식음식점,1150.0
1483,2110084,용산구,제과점,1099.0
1484,2110084,용산구,커피-음료,939.0
1485,2120238,송파구,제과점,694.0
1486,2120238,송파구,육류판매,909.0
1487,2120238,송파구,호프-간이주점,909.0
1488,2120238,송파구,한식음식점,1071.0
1489,2120238,송파구,분식전문점,957.0
1490,2120238,송파구,패스트푸드점,1262.0
1491,2120238,송파구,커피-음료,1012.0
1492,2120238,송파구,치킨전문점,950.0
1493,2110885,관악구,치킨전문점,1598.0
1494,2110885,관악구,한식음식점,1567.0
1495,2110885,관악구,호프-간이주점,1421.0
1496,2110885,관악구,육류판매,1421.0
1497,2110885,관악구,제과점,1417.0
1498,2110885,관악구,커피-음료,1327.0
1499,2110885,관악구,분식전문점,1502.0
1500,2110885,관악구,중식음식점,1421.0
1501,2110051,중구,커피-음료,679.0
1502,2110051,중구,패스트푸드점,1143.0
1503,2110051,중구,한식음식점,935.0
1504,2120232,송파구,한식음식점,1297.0
1505,2120232,송파구,호프-간이주점,1271.0
1506,2120232,송파구,커피-음료,1263.0
1507,2120232,송파구,분식전문점,1271.0
1508,2110453,은평구,치킨전문점,1540.0
1509,2110453,은평구,분식전문점,1312.0
1510,2110453,은평구,커피-음료,1237.0
1511,2110453,은평구,호프-간이주점,1339.0
1512,2110453,은평구,중식음식점,1312.0
1513,2110453,은평구,육류판매,1312.0
1514,2110453,은평구,한식음식점,1566.0
1515,2110802,영등포구,호프-간이주점,884.0
1516,2110802,영등포구,중식음식점,921.0
1517,2110802,영등포구,한식음식점,902.0
1518,2110802,영등포구,분식전문점,884.0
1519,2111028,송파구,육류판매,1421.0
1520,2111028,송파구,커피-음료,1294.0
1521,2111028,송파구,호프-간이주점,1421.0
1522,2111028,송파구,분식전문점,1421.0
1523,2111028,송파구,한식음식점,1590.0
1524,2111028,송파구,패스트푸드점,1369.0
1525,2111028,송파구,치킨전문점,1774.0
1526,2110468,은평구,패스트푸드점,1510.0
1527,2110468,은평구,일식음식점,1122.0
1528,2110468,은평구,분식전문점,1244.0
1529,2110468,은평구,한식음식점,1461.0
1530,2110468,은평구,호프-간이주점,1217.0
1531,2110468,은평구,치킨전문점,1392.0
1532,2110468,은평구,육류판매,1217.0
1533,2110468,은평구,제과점,1395.0
1534,2110468,은평구,중식음식점,1275.0
1535,2110468,은평구,커피-음료,1129.0
1536,2130125,성북구,호프-간이주점,668.0
1537,2130125,성북구,육류판매,668.0
1538,2130125,성북구,한식음식점,771.0
1539,2130125,성북구,제과점,578.0
1540,2130125,성북구,분식전문점,668.0
1541,2130125,성북구,커피-음료,668.0
1542,2110557,마포구,중식음식점,1020.0
1543,2110557,마포구,커피-음료,832.0
1544,2110557,마포구,한식음식점,1203.0
1545,2110557,마포구,제과점,1089.0
1546,2110557,마포구,양식음식점,1020.0
1547,2110557,마포구,호프-간이주점,1056.0
1548,2110557,마포구,치킨전문점,999.0
1549,2110557,마포구,패스트푸드점,1040.0
1550,2110557,마포구,분식전문점,1056.0
1551,2130115,중랑구,패스트푸드점,1347.0
1552,2130115,중랑구,육류판매,998.0
1553,2130115,중랑구,분식전문점,959.0
1554,2130115,중랑구,커피-음료,866.0
1555,2130115,중랑구,제과점,976.0
1556,2130115,중랑구,호프-간이주점,998.0
1557,2130115,중랑구,중식음식점,732.0
1558,2130115,중랑구,한식음식점,1029.0
1559,2110188,동대문구,분식전문점,946.0
1560,2110188,동대문구,한식음식점,949.0
1561,2110188,동대문구,호프-간이주점,853.0
1562,2110188,동대문구,육류판매,853.0
1563,2110188,동대문구,일식음식점,690.0
1564,2110188,동대문구,중식음식점,853.0
1565,2110188,동대문구,제과점,649.0
1566,2110188,동대문구,커피-음료,897.0
1567,2110188,동대문구,치킨전문점,852.0
1568,2111003,송파구,치킨전문점,1618.0
1569,2111003,송파구,일식음식점,1418.0
1570,2111003,송파구,육류판매,1515.0
1571,2111003,송파구,호프-간이주점,1428.0
1572,2111003,송파구,패스트푸드점,1905.0
1573,2111003,송파구,커피-음료,1272.0
1574,2111003,송파구,제과점,1581.0
1575,2111003,송파구,한식음식점,1762.0
1576,2111003,송파구,중식음식점,1515.0
1577,2111003,송파구,분식전문점,1515.0
1578,2110753,금천구,패스트푸드점,772.0
1579,2110753,금천구,제과점,885.0
1580,2110753,금천구,분식전문점,896.0
1581,2110753,금천구,호프-간이주점,896.0
1582,2110753,금천구,커피-음료,817.0
1583,2110753,금천구,한식음식점,1021.0
1584,2110753,금천구,치킨전문점,1156.0
1585,2110753,금천구,일식음식점,733.0
1586,2110851,동작구,치킨전문점,1446.0
1587,2130076,광진구,호프-간이주점,645.0
1588,2130076,광진구,육류판매,645.0
1589,2130076,광진구,분식전문점,645.0
1590,2130076,광진구,한식음식점,850.0
1591,2130076,광진구,치킨전문점,1080.0
1592,2120029,중구,일식음식점,864.0
1593,2120029,중구,양식음식점,980.0
1594,2120029,중구,제과점,887.0
1595,2120029,중구,분식전문점,988.0
1596,2120029,중구,한식음식점,1250.0
1597,2120029,중구,커피-음료,1064.0
1598,2110123,성동구,호프-간이주점,1234.0
1599,2110123,성동구,한식음식점,1358.0
1600,2120150,영등포구,한식음식점,1156.0
1601,2120150,영등포구,커피-음료,961.0
1602,2120150,영등포구,패스트푸드점,1342.0
1603,2120150,영등포구,분식전문점,890.0
1604,2110640,강서구,육류판매,695.0
1605,2110640,강서구,제과점,623.0
1606,2110640,강서구,일식음식점,563.0
1607,2110640,강서구,분식전문점,695.0
1608,2110640,강서구,호프-간이주점,788.0
1609,2110640,강서구,치킨전문점,748.0
1610,2110640,강서구,커피-음료,762.0
1611,2110640,강서구,한식음식점,814.0
1612,2110640,강서구,중식음식점,468.0
1613,2110062,용산구,한식음식점,1071.0
1614,2110062,용산구,분식전문점,945.0
1615,2110062,용산구,양식음식점,984.0
1616,2110062,용산구,중식음식점,945.0
1617,2110062,용산구,치킨전문점,1091.0
1618,2110062,용산구,호프-간이주점,945.0
1619,2110062,용산구,커피-음료,831.0
1620,2110065,용산구,커피-음료,1130.0
1621,2130221,강서구,제과점,896.0
1622,2130221,강서구,중식음식점,892.0
1623,2130221,강서구,한식음식점,899.0
1624,2130221,강서구,분식전문점,912.0
1625,2130221,강서구,치킨전문점,1072.0
1626,2130221,강서구,육류판매,930.0
1627,2130221,강서구,커피-음료,946.0
1628,2130221,강서구,호프-간이주점,892.0
1629,2110816,영등포구,제과점,677.0
1630,2110816,영등포구,한식음식점,909.0
1631,2110816,영등포구,호프-간이주점,829.0
1632,2110816,영등포구,중식음식점,829.0
1633,2110785,영등포구,커피-음료,781.0
1634,2110785,영등포구,한식음식점,934.0
1635,2110785,영등포구,분식전문점,848.0
1636,2110785,영등포구,호프-간이주점,848.0
1637,2110785,영등포구,제과점,879.0
1638,2110785,영등포구,치킨전문점,834.0
1639,2120209,강남구,제과점,940.0
1640,2120209,강남구,호프-간이주점,992.0
1641,2120209,강남구,커피-음료,919.0
1642,2120209,강남구,중식음식점,992.0
1643,2120209,강남구,한식음식점,980.0
1644,2120209,강남구,양식음식점,976.0
1645,2120209,강남구,치킨전문점,1140.0
1646,2120209,강남구,분식전문점,1028.0
1647,2120209,강남구,육류판매,992.0
1648,2120209,강남구,일식음식점,939.0
1649,2110173,광진구,호프-간이주점,566.0
1650,2110173,광진구,일식음식점,689.0
1651,2110173,광진구,커피-음료,781.0
1652,2110173,광진구,중식음식점,793.0
1653,2110173,광진구,분식전문점,793.0
1654,2110173,광진구,한식음식점,959.0
1655,2110144,광진구,한식음식점,825.0
1656,2110144,광진구,커피-음료,873.0
1657,2110144,광진구,분식전문점,820.0
1658,2110144,광진구,호프-간이주점,820.0
1659,2110527,서대문구,중식음식점,916.0
1660,2110527,서대문구,분식전문점,955.0
1661,2110527,서대문구,한식음식점,1085.0
1662,2110527,서대문구,커피-음료,863.0
1663,2110527,서대문구,치킨전문점,1135.0
1664,2110527,서대문구,일식음식점,745.0
1665,2110527,서대문구,제과점,713.0
1666,2110527,서대문구,호프-간이주점,916.0
1667,2110524,서대문구,패스트푸드점,1074.0
1668,2110524,서대문구,한식음식점,1172.0
1669,2110524,서대문구,일식음식점,631.0
1670,2110524,서대문구,커피-음료,873.0
1671,2110524,서대문구,분식전문점,831.0
1672,2110524,서대문구,호프-간이주점,831.0
1673,2110524,서대문구,중식음식점,831.0
1674,2110524,서대문구,양식음식점,967.0
1675,2110524,서대문구,제과점,808.0
1676,2110510,서대문구,치킨전문점,1029.0
1677,2110510,서대문구,호프-간이주점,950.0
1678,2110510,서대문구,커피-음료,746.0
1679,2110510,서대문구,중식음식점,883.0
1680,2110510,서대문구,한식음식점,1047.0
1681,2110857,관악구,치킨전문점,1101.0
1682,2110857,관악구,분식전문점,1087.0
1683,2110857,관악구,호프-간이주점,1136.0
1684,2110857,관악구,한식음식점,1253.0
1685,2110857,관악구,제과점,1281.0
1686,2130278,관악구,패스트푸드점,1125.0
1687,2130278,관악구,중식음식점,849.0
1688,2130278,관악구,커피-음료,778.0
1689,2130278,관악구,분식전문점,979.0
1690,2130278,관악구,호프-간이주점,849.0
1691,2130278,관악구,치킨전문점,1137.0
1692,2130278,관악구,한식음식점,1040.0
1693,2130278,관악구,육류판매,849.0
1694,2110588,마포구,호프-간이주점,971.0
1695,2110588,마포구,치킨전문점,1139.0
1696,2110588,마포구,커피-음료,836.0
1697,2110588,마포구,패스트푸드점,805.0
1698,2110588,마포구,중식음식점,971.0
1699,2110588,마포구,한식음식점,1287.0
1700,2110547,마포구,커피-음료,943.0
1701,2110547,마포구,한식음식점,1350.0
1702,2110547,마포구,일식음식점,898.0
1703,2110547,마포구,중식음식점,1042.0
1704,2110547,마포구,분식전문점,1123.0
1705,2110547,마포구,호프-간이주점,1042.0
1706,2110547,마포구,치킨전문점,1349.0
1707,2110895,관악구,육류판매,1217.0
1708,2110895,관악구,호프-간이주점,1287.0
1709,2110895,관악구,중식음식점,1256.0
1710,2110895,관악구,한식음식점,1437.0
1711,2110895,관악구,분식전문점,1217.0
1712,2110895,관악구,제과점,1318.0
1713,2110895,관악구,치킨전문점,1404.0
1714,2110895,관악구,일식음식점,1079.0
1715,2110895,관악구,커피-음료,1123.0
1716,2110895,관악구,패스트푸드점,1522.0
1717,2110895,관악구,양식음식점,1256.0
1718,2110152,광진구,치킨전문점,885.0
1719,2110152,광진구,호프-간이주점,754.0
1720,2110152,광진구,커피-음료,800.0
1721,2110152,광진구,한식음식점,946.0
1722,2110326,성북구,커피-음료,942.0
1723,2110326,성북구,제과점,841.0
1724,2110326,성북구,한식음식점,971.0
1725,2110615,양천구,치킨전문점,1046.0
1726,2110615,양천구,분식전문점,1080.0
1727,2110615,양천구,호프-간이주점,789.0
1728,2110615,양천구,한식음식점,1278.0
1729,2110615,양천구,커피-음료,1036.0
1730,2110615,양천구,패스트푸드점,1024.0
1731,2110615,양천구,양식음식점,1009.0
1732,2130311,송파구,분식전문점,1414.0
1733,2130311,송파구,육류판매,1355.0
1734,2130311,송파구,커피-음료,1217.0
1735,2130311,송파구,한식음식점,1431.0
