,상권코드,서비스업종코드명,점포수,유사업종점포수,개업율,개업점포수,폐업율,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명
4768,2120090,패스트푸드점,0.0,6.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,6110000.0,은평구
4769,2120090,한식음식점,53.0,57.0,5.0,3.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,16960000.0,은평구
4770,2120090,양식음식점,8.0,10.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,3040000.0,은평구
4771,2120090,치킨전문점,2.0,5.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,8110000.0,은평구
4772,2120090,커피-음료,12.0,21.0,5.0,1.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,10240000.0,은평구
4773,2120090,호프-간이주점,10.0,10.0,0.0,0.0,10.0,1.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,1970000.0,은평구
4774,2120090,일식음식점,4.0,4.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,18250000.0,은평구
4775,2120090,제과점,2.0,4.0,0.0,0.0,25.0,1.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,20400000.0,은평구
4776,2120090,분식전문점,20.0,23.0,4.0,1.0,4.0,1.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,6110000.0,은평구
4777,2120090,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,16.0,2.0,13.0,687.0,2655.0,1834979,844637,990341,183713,331542,297460,254159,270425,497682,405704,362993,229780,244447,350427,241626,258240,259250,261686,258433,265855,274047,257466,11450000.0,은평구
4778,2110574,커피-음료,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,173.0,162.0,45177,23701,21477,6813,17061,6091,5488,4348,5376,6059,9380,7920,7896,9000,4922,6510,7061,6981,6972,6335,5764,5554,28780000.0,마포구
4779,2110574,제과점,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,173.0,162.0,45177,23701,21477,6813,17061,6091,5488,4348,5376,6059,9380,7920,7896,9000,4922,6510,7061,6981,6972,6335,5764,5554,19000000.0,마포구
4780,2110574,한식음식점,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,173.0,162.0,45177,23701,21477,6813,17061,6091,5488,4348,5376,6059,9380,7920,7896,9000,4922,6510,7061,6981,6972,6335,5764,5554,25400000.0,마포구
4781,2110606,치킨전문점,3.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,16980000.0,양천구
4782,2110606,제과점,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,61780000.0,양천구
4783,2110606,호프-간이주점,18.0,19.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,4530000.0,양천구
4784,2110606,패스트푸드점,1.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,29590000.0,양천구
4785,2110606,분식전문점,5.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,48070000.0,양천구
4786,2110606,중식음식점,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,115510000.0,양천구
4787,2110606,한식음식점,41.0,45.0,2.0,1.0,4.0,2.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,18980000.0,양천구
4788,2110606,육류판매,4.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,12310000.0,양천구
4789,2110606,커피-음료,4.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,521.0,7118.0,1491748,681702,810046,335395,137869,200184,255485,217347,345470,486386,300550,138328,132131,213587,220767,215077,212140,211564,211115,212280,213168,216406,12250000.0,양천구
4790,2110522,호프-간이주점,4.0,4.0,25.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1431.0,225005,100693,124311,25093,30633,30205,36801,38827,63446,59549,42375,22587,23511,39185,37799,32588,32740,32640,32435,32710,31131,30762,9430000.0,서대문구
4791,2110522,한식음식점,6.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1431.0,225005,100693,124311,25093,30633,30205,36801,38827,63446,59549,42375,22587,23511,39185,37799,32588,32740,32640,32435,32710,31131,30762,7670000.0,서대문구
4792,2110522,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1431.0,225005,100693,124311,25093,30633,30205,36801,38827,63446,59549,42375,22587,23511,39185,37799,32588,32740,32640,32435,32710,31131,30762,58630000.0,서대문구
4793,2110522,분식전문점,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1431.0,225005,100693,124311,25093,30633,30205,36801,38827,63446,59549,42375,22587,23511,39185,37799,32588,32740,32640,32435,32710,31131,30762,3300000.0,서대문구
4794,2110522,커피-음료,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1431.0,225005,100693,124311,25093,30633,30205,36801,38827,63446,59549,42375,22587,23511,39185,37799,32588,32740,32640,32435,32710,31131,30762,6500000.0,서대문구
4795,2110247,일식음식점,6.0,6.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,9050000.0,중랑구
4796,2110247,치킨전문점,2.0,3.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,6970000.0,중랑구
4797,2110247,패스트푸드점,1.0,6.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,7530000.0,중랑구
4798,2110247,분식전문점,5.0,8.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,16490000.0,중랑구
4799,2110247,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,7990000.0,중랑구
4800,2110247,제과점,3.0,4.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,38950000.0,중랑구
4801,2110247,한식음식점,8.0,11.0,0.0,0.0,9.0,1.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,21160000.0,중랑구
4802,2110247,호프-간이주점,3.0,5.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,11470000.0,중랑구
4803,2110247,육류판매,2.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,27240000.0,중랑구
4804,2110247,커피-음료,6.0,7.0,14.0,1.0,14.0,1.0,21.0,2.0,0.0,2.0,0.0,4.0,377.0,5760.0,1966259,886846,1079413,256285,299102,296220,291389,298152,525113,583573,409241,199577,197618,306727,269523,284434,273362,272946,272530,272809,290403,299773,3430000.0,중랑구
4805,2120089,커피-음료,1.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,130110000.0,은평구
4806,2120089,패스트푸드점,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,22320000.0,은평구
4807,2120089,일식음식점,2.0,2.0,0.0,0.0,50.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,49710000.0,은평구
4808,2120089,분식전문점,5.0,5.0,0.0,0.0,20.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,6350000.0,은평구
4809,2120089,양식음식점,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,420000.0,은평구
4810,2120089,한식음식점,8.0,15.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1577.0,132939,60033,72907,37942,14193,14736,23329,17934,24805,35020,26944,14583,15693,23163,17537,18779,18365,18481,18372,18552,20300,20090,48590000.0,은평구
4811,2130271,제과점,4.0,5.0,20.0,1.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,64280000.0,동작구
4812,2130271,한식음식점,15.0,16.0,6.0,1.0,13.0,2.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,12710000.0,동작구
4813,2130271,패스트푸드점,2.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,11590000.0,동작구
4814,2130271,치킨전문점,2.0,5.0,20.0,1.0,20.0,1.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,7230000.0,동작구
4815,2130271,육류판매,6.0,6.0,17.0,1.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,65630000.0,동작구
4816,2130271,분식전문점,10.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,11720000.0,동작구
4817,2130271,커피-음료,2.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,5950000.0,동작구
4818,2130271,호프-간이주점,5.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,2420000.0,동작구
4819,2130271,일식음식점,3.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3.0,0.0,4.0,467.0,550.0,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,4530000.0,동작구
4820,2130274,육류판매,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,34550000.0,동작구
4821,2130274,제과점,2.0,4.0,25.0,1.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,25250000.0,동작구
4822,2130274,호프-간이주점,17.0,19.0,5.0,1.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,32980000.0,동작구
4823,2130274,일식음식점,8.0,8.0,13.0,1.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,17560000.0,동작구
4824,2130274,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,32640000.0,동작구
4825,2130274,분식전문점,3.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,17370000.0,동작구
4826,2130274,커피-음료,8.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,70080000.0,동작구
4827,2130274,한식음식점,48.0,48.0,0.0,0.0,2.0,1.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,61900000.0,동작구
4828,2130274,치킨전문점,3.0,5.0,20.0,1.0,0.0,0.0,16.0,0.0,2.0,3.0,0.0,1.0,389.0,774.0,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,5020000.0,동작구
4829,2120045,제과점,6.0,11.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,26500000.0,용산구
4830,2120045,호프-간이주점,7.0,8.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,84290000.0,용산구
4831,2120045,치킨전문점,0.0,4.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,5670000.0,용산구
4832,2120045,커피-음료,18.0,21.0,5.0,1.0,5.0,1.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,13700000.0,용산구
4833,2120045,일식음식점,13.0,13.0,8.0,1.0,8.0,1.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,15530000.0,용산구
4834,2120045,한식음식점,66.0,73.0,6.0,4.0,3.0,2.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,62830000.0,용산구
4835,2120045,양식음식점,16.0,17.0,12.0,2.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,20340000.0,용산구
4836,2120045,중식음식점,10.0,10.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,20150000.0,용산구
4837,2120045,패스트푸드점,3.0,8.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,880000.0,용산구
4838,2120045,분식전문점,16.0,16.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,0.0,3.0,4044.0,634.0,139928,75000,64928,10607,26892,27228,24792,22606,27803,22447,31059,22352,21952,27126,14994,19618,20935,21075,21108,21140,18891,17163,23330000.0,용산구
4839,2110234,제과점,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,82470000.0,중랑구
4840,2110234,패스트푸드점,1.0,7.0,14.0,1.0,14.0,1.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,11240000.0,중랑구
4841,2110234,분식전문점,2.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,136680000.0,중랑구
4842,2110234,일식음식점,2.0,2.0,0.0,0.0,50.0,1.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,76510000.0,중랑구
4843,2110234,호프-간이주점,4.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,2950000.0,중랑구
4844,2110234,한식음식점,9.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,2.0,96.0,781.0,262842,127278,135564,20513,47374,44393,39745,46785,64031,59722,49827,30790,33345,52089,37068,37650,36691,36375,36105,36752,39739,39527,23760000.0,중랑구
4845,2110671,육류판매,5.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,23630000.0,강서구
4846,2110671,커피-음료,22.0,22.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,5800000.0,강서구
4847,2110671,중식음식점,3.0,3.0,33.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,30770000.0,강서구
4848,2110671,호프-간이주점,4.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,16290000.0,강서구
4849,2110671,패스트푸드점,1.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,420000.0,강서구
4850,2110671,한식음식점,43.0,46.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,13510000.0,강서구
4851,2110671,양식음식점,5.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,10100000.0,강서구
4852,2110671,제과점,5.0,7.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,1380000.0,강서구
4853,2110671,분식전문점,16.0,16.0,6.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,5860000.0,강서구
4854,2110671,일식음식점,6.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,8480000.0,강서구
4855,2110671,치킨전문점,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,5012.0,8100.0,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076,11900000.0,강서구
4856,2110281,한식음식점,7.0,7.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,13811.0,1055.0,63149,29549,33600,6331,6117,8253,11397,12934,18118,16947,14046,8614,7581,8658,7303,8781,8740,8889,8803,8767,9314,9855,15830000.0,성북구
4857,2110281,양식음식점,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,13811.0,1055.0,63149,29549,33600,6331,6117,8253,11397,12934,18118,16947,14046,8614,7581,8658,7303,8781,8740,8889,8803,8767,9314,9855,26430000.0,성북구
4858,2110281,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,13811.0,1055.0,63149,29549,33600,6331,6117,8253,11397,12934,18118,16947,14046,8614,7581,8658,7303,8781,8740,8889,8803,8767,9314,9855,17620000.0,성북구
4859,2120026,패스트푸드점,3.0,3.0,0.0,0.0,0.0,0.0,59.0,4.0,19.0,6.0,0.0,7.0,30610.0,66.0,813329,447830,365499,26727,152116,233156,200632,118995,81703,36465,186583,191944,195622,160109,42607,125825,145127,145408,146827,139760,64645,45739,14490000.0,중구
